A,B,C,D,MINA,MINB,MINC,MIND,MAXA,MAXB,MAXC,MAXD,NORMA,NORMB,NORMC,NORMD
-199.1925506,491.35642,3.549949462,-3.192304234,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.267207801,-0.679732208,-0.444034828,0.399339398
-196.0002463,487.8064705,3.450071296,-3.159284134,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.262925469,-0.674821282,-0.431541866,0.395208768
-192.8409622,484.3563992,3.350193131,-3.126264033,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.258687432,-0.670048525,-0.419048904,0.391078139
-189.7146982,481.0062061,3.250680321,-3.100215328,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.25449369,-0.665413938,-0.406601641,0.387819591
-186.6144828,477.7555258,3.151775942,-3.081121021,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.250334892,-0.660917015,-0.394230482,0.385431
-183.5333618,474.6037498,3.053722328,-3.068955641,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.246201707,-0.656556914,-0.381965739,0.383909179
-180.4644062,471.5500275,2.956760777,-3.063685276,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.242084842,-0.652332458,-0.369837593,0.383249886
-177.4007209,468.5932667,2.861131257,-3.065267614,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.237975047,-0.648242137,-0.35787606,0.383447828
-174.3354533,465.7321355,2.767072112,-3.073651994,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.233863129,-0.644284108,-0.346110953,0.384496667
-171.2618013,462.9650634,2.674819773,-3.088779465,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.229739964,-0.640456198,-0.334571844,0.386389029
-168.1730218,460.2902436,2.584608469,-3.110582864,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.225596506,-0.636755908,-0.323288033,0.389116512
-165.062439,457.7056351,2.496669945,-3.138986892,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.221423799,-0.633180415,-0.312288505,0.392669697
-161.9234521,455.2089652,2.411233174,-3.173908211,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.21721299,-0.629726574,-0.301601902,0.397038159
-158.7495439,452.797732,2.328524083,-3.21525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.212955336,-0.626390924,-0.291256482,0.402210478
-155.5342883,450.4692079,2.428524083,-3.17525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.208642216,-0.623169692,-0.303764683,0.397206702
-152.3590328,448.0406838,2.528524083,-3.13525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.204382754,-0.619810123,-0.316272885,0.392202926
-149.2237773,445.5121598,2.628524083,-3.09525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.200176951,-0.616312216,-0.328781086,0.387199149
-146.1285217,442.8836357,2.728524083,-3.05525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.196024805,-0.61267597,-0.341289287,0.382195373
-143.0732662,440.1551116,2.828524083,-3.01525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.191926318,-0.608901387,-0.353797489,0.377191597
-140.0580106,437.3265875,2.928524083,-2.97525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.187881489,-0.604988466,-0.36630569,0.372187821
-137.0827551,434.3980634,3.028524083,-2.93525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.183890318,-0.600937207,-0.378813892,0.367184045
-134.1474996,431.3695393,3.128524083,-2.89525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.179952806,-0.59674761,-0.391322093,0.362180269
-131.252244,428.2410153,3.228524083,-2.85525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.176068951,-0.592419675,-0.403830294,0.357176492
-128.3969885,425.0124912,3.328524083,-2.81525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.172238755,-0.587953402,-0.416338496,0.352172716
-125.5817329,421.6839671,3.428524083,-2.77525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.168462217,-0.583348792,-0.428846697,0.34716894
-122.8064774,418.255443,3.528524083,-2.73525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.164739337,-0.578605843,-0.441354899,0.342165164
-120.0712219,414.7269189,3.628524083,-2.69525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.161070116,-0.573724556,-0.4538631,0.337161388
-117.3759663,411.0983949,3.728524083,-2.65525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.157454552,-0.568704932,-0.466371301,0.332157611
-114.7207108,407.3698708,3.828524083,-2.61525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.153892647,-0.56354697,-0.478879503,0.327153835
-112.1054552,403.5413467,3.928524083,-2.57525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.1503844,-0.558250669,-0.491387704,0.322150059
-109.5301997,399.6128226,4.028524083,-2.53525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.146929811,-0.552816031,-0.503895906,0.317146283
-106.9949442,395.5842985,4.128524083,-2.49525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.14352888,-0.547243055,-0.516404107,0.312142507
-104.4996886,391.4557744,4.228524083,-2.45525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.140181608,-0.541531741,-0.528912308,0.30713873
-102.0444331,387.2272504,4.328524083,-2.41525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.136887993,-0.535682089,-0.54142051,0.302134954
-99.62917754,382.8987263,4.428524083,-2.37525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.133648037,-0.5296941,-0.553928711,0.297131178
-97.253922,378.4702022,4.528524083,-2.33525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.130461739,-0.523567772,-0.566436913,0.292127402
-94.91866646,373.9416781,4.628524083,-2.29525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.1273291,-0.517303106,-0.578945114,0.287123626
-92.62341092,369.313154,4.728524083,-2.25525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.124250118,-0.510900103,-0.591453315,0.282119849
-90.36815538,364.5846299,4.828524083,-2.21525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.121224795,-0.504358761,-0.603961517,0.277116073
-88.15289984,359.7561059,4.928524083,-2.17525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.11825313,-0.497679082,-0.616469718,0.272112297
-85.97764431,354.8275818,5.028524083,-2.13525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.115335123,-0.490861065,-0.62897792,0.267108521
-83.84238877,349.7990577,5.128524083,-2.09525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.112470774,-0.48390471,-0.641486121,0.262104745
-81.74713323,344.6705336,5.228524083,-2.05525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.109660083,-0.476810016,-0.653994322,0.257100968
-79.69187769,339.4420095,5.328524083,-2.01525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.106903051,-0.469576985,-0.666502524,0.252097192
-77.67662215,334.1134854,5.428524083,-1.97525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.104199677,-0.462205617,-0.679010725,0.247093416
-75.70136661,328.6849614,5.528524083,-1.93525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.101549961,-0.45469591,-0.691518927,0.24208964
-73.76611107,323.1564373,5.628524083,-1.89525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.098953903,-0.447047865,-0.704027128,0.237085864
-71.87085553,317.5279132,5.728524083,-1.85525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.096411503,-0.439261482,-0.716535329,0.232082088
-70.01559999,311.7993891,5.828524083,-1.81525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.093922762,-0.431336762,-0.729043531,0.227078311
-68.20034445,305.970865,5.928524083,-1.77525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.091487679,-0.423273703,-0.741551732,0.222074535
-66.42508891,300.0423409,6.028524083,-1.73525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.089106254,-0.415072307,-0.754059934,0.217070759
-64.68983337,294.0138169,6.128524083,-1.69525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.086778487,-0.406732573,-0.766568135,0.212066983
-62.99457783,287.8852928,6.228524083,-1.65525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.084504378,-0.3982545,-0.779076336,0.207063207
-61.33932229,281.6567687,6.328524083,-1.61525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.082283928,-0.38963809,-0.791584538,0.20205943
-59.72406675,275.3282446,6.428524083,-1.57525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.080117135,-0.380883342,-0.804092739,0.197055654
-58.14881121,268.8997205,6.528524083,-1.53525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.078004001,-0.371990256,-0.816600941,0.192051878
-56.61355567,262.3711965,6.628524083,-1.49525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.075944525,-0.362958833,-0.829109142,0.187048102
-55.11830013,255.7426724,6.528645917,-1.44827564,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.073938708,-0.353789071,-0.81661618,0.181171179
-53.67002449,249.2140265,6.428645917,-1.40827564,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.071995911,-0.344757478,-0.804107979,0.176167403
-52.26174885,242.7853805,6.328767752,-1.37525554,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.070106773,-0.335864224,-0.791615016,0.172036773
-50.88649331,236.4566128,6.229254942,-1.349206834,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.06826193,-0.327109139,-0.779167754,0.168778226
-49.53728648,230.2273578,6.130350563,-1.330112527,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.06645203,-0.318491718,-0.766796595,0.166389635
-48.20717395,224.0970073,6.032296949,-1.317947147,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.064667744,-0.310011119,-0.754531851,0.164867814
-46.88922681,218.0647103,5.935335399,-1.312676783,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.062899778,-0.301666165,-0.742403705,0.164208521
-45.57655002,212.1293749,5.839705878,-1.314259121,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.061138881,-0.293455346,-0.730442172,0.164406463
-44.2622909,206.2896691,5.745646733,-1.3226435,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.059375862,-0.285376819,-0.718677065,0.165455301
-42.9396474,200.5440223,5.653394394,-1.337770971,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.057601596,-0.277428411,-0.707137957,0.167347663
-41.60187643,194.8906279,5.563183091,-1.35957437,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.055807036,-0.269607624,-0.695854145,0.170075147
-40.24230206,189.3274448,5.475244567,-1.387978399,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.053983229,-0.261911632,-0.684854617,0.173628332
-38.85432366,183.8522003,5.389807796,-1.422899717,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.052121319,-0.254337293,-0.674168014,0.177996793
-37.43142394,178.4623925,5.307098704,-1.464247046,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.050212563,-0.246881146,-0.663822594,0.183169113
-35.9671769,173.1552938,5.227339895,-1.511921275,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.048248342,-0.239539416,-0.653846202,0.189132892
-34.45525562,167.9279539,5.150750376,-1.565815588,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.046220168,-0.232308024,-0.644266231,0.195874769
-32.88944004,162.7772035,5.077545295,-1.625815588,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.044119697,-0.225182583,-0.635109592,0.203380433
-31.26362445,157.6996582,5.007935676,-1.691799441,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.041938739,-0.218158413,-0.62640268,0.211634644
-29.57182501,152.6917225,4.938326057,-1.757783294,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.039669266,-0.211230539,-0.617695769,0.219888855
-27.81404171,147.7533965,4.868716438,-1.823767146,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.037311279,-0.204398962,-0.608988858,0.228143066
-25.99027457,142.88468,4.799106819,-1.889750999,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.034864778,-0.197663682,-0.600281946,0.236397277
-24.10052357,138.0855732,4.725901738,-1.949750999,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.032329763,-0.191024698,-0.591125307,0.243902941
-22.15077257,133.3596715,4.649312219,-2.003645312,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.02971426,-0.184486984,-0.581545336,0.250644818
-20.14712726,128.7103593,4.56955341,-2.051319541,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.02702646,-0.178055222,-0.571568944,0.256608597
-18.09580772,124.1408058,4.486844318,-2.09266687,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.024274708,-0.171733798,-0.561223524,0.261780917
-16.00314085,119.6539615,4.401407548,-2.127588188,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.02146749,-0.165526791,-0.55053692,0.266149378
-13.87555266,115.252554,4.313469023,-2.155992217,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018613427,-0.159437976,-0.539537393,0.269702563
-11.71956044,110.939085,4.22325772,-2.177795616,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.01572126,-0.153470813,-0.528253581,0.272430046
-9.541764824,106.7158272,4.131005381,-2.192923087,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.012799846,-0.147628446,-0.516714473,0.274322408
-7.348841737,102.5848219,4.036946236,-2.201307466,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.009858139,-0.1419137,-0.504949365,0.275371247
-5.147534271,98.54787562,3.941316716,-2.202889804,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.006905185,-0.136329073,-0.492987833,0.275569189
-2.944644466,94.6065589,3.844355165,-2.19761944,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.003950107,-0.130876737,-0.480859686,0.274909896
-0.747025026,90.76220374,3.746301551,-2.18545406,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.0010021,-0.125558537,-0.468594943,0.273388075
1.438429034,87.01590219,3.647397172,-2.166359753,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.001929588,-0.120375981,-0.456223784,0.270999484
3.604788787,83.36850501,3.548492793,-2.147265445,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.004835661,-0.115330248,-0.443852625,0.268610893
5.752054232,79.82001222,3.648492793,-2.107265445,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.007716121,-0.110421338,-0.456360827,0.263607117
7.859319678,76.17151943,3.748492793,-2.067265445,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.010542922,-0.105374089,-0.468869028,0.258603341
9.926585123,72.42302663,3.848492793,-2.027265445,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.013316065,-0.100188502,-0.481377229,0.253599564
11.95385057,68.57453384,3.948492793,-1.987265445,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.01603555,-0.094864578,-0.493885431,0.248595788
-13.63513356,431.9,0.000121835,-0.006979899,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018290915,-0.597481438,-1.52393E-05,0.000873146
-13.62815366,431.8998782,-0.099390975,0.019068806,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018281552,-0.59748127,0.012432023,-0.002385401
-13.64722247,431.9992691,-0.198295355,-0.041836887,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018307132,-0.597618765,0.024803182,0.00523356
-13.60538558,432.1975645,-0.296348968,-0.029671507,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.01825101,-0.597893083,0.037067926,0.00371174
-13.57571407,432.4939135,-0.393310519,-0.024401142,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018211207,-0.598303046,0.049196072,0.003052446
-13.55131293,432.887224,-0.488940039,-0.025983481,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018178474,-0.598847143,0.061157605,0.003250388
-13.52532945,433.376164,-0.582999184,-0.03436786,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018143618,-0.599523533,0.072922712,0.004299227
-13.49096159,433.9591632,-0.675251523,-0.049495331,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018097515,-0.600330041,0.08446182,0.006191589
-13.44146626,434.6344147,-0.765462827,-0.07129873,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.018031119,-0.60126417,0.095745632,0.008919072
-13.37016753,435.3998776,-0.853401351,-0.099702758,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.017935475,-0.602323096,0.10674516,0.012472257
-13.27046477,436.2532789,-0.938838122,-0.134624077,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.017801729,-0.603503673,0.117431763,0.016840719
-13.13584069,437.192117,-1.021547213,-0.175971406,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.017621136,-0.604802442,0.127777183,0.022013038
-12.95986929,438.2136642,-1.101306023,-0.223645635,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.017385079,-0.606215629,0.137753575,0.027976818
-12.73622365,439.3149703,-1.177895541,-0.277539948,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.017085068,-0.607739153,0.147333547,0.034718695
-12.45868371,440.4928658,-1.251100622,-0.337539948,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.016712761,-0.609368629,0.156490185,0.042224359
-12.12114376,441.7439664,-1.320710241,-0.403523801,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.016259966,-0.611099376,0.165197097,0.05047857
-11.71761996,443.0646767,-1.386517756,-0.475362381,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.015718657,-0.612926419,0.173428433,0.059465174
-11.24225758,444.4511944,-1.448321155,-0.552919432,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.01508098,-0.614844498,0.181158927,0.069167127
-10.68933814,445.8995156,-1.505923305,-0.636051727,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.014339264,-0.616848076,0.18836392,0.079566512
-10.05328642,447.4054389,-1.559132194,-0.724609249,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.013486029,-0.618931338,0.195019395,0.090644563
-9.328677169,448.9645711,-1.607761159,-0.81843537,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.012513999,-0.621088209,0.201102004,0.102381685
-8.510241799,450.5723322,-1.651629119,-0.917367044,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.011416105,-0.623312352,0.206589097,0.114757484
-7.592874755,452.2239614,-1.690560793,-1.021235004,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.010185498,-0.625597182,0.211458749,0.127750785
-6.571639751,453.9145221,-1.724386914,-1.129863969,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.008815558,-0.627935868,0.215689788,0.141339661
-5.441775782,455.6389091,-1.752944436,-1.243072858,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.007299896,-0.630321349,0.21926182,0.155501459
-4.198702924,457.3918535,-1.776076731,-1.360675009,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.00563237,-0.632746336,0.222155255,0.17021283
-2.838027915,459.1679302,-1.793633782,-1.482478407,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.003807086,-0.635203323,0.224351326,0.185449754
-1.355549508,460.961564,-1.805472363,-1.608285922,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.001818408,-0.637684599,0.225832119,0.20118757
0.252736414,462.7670364,-1.823029413,-1.730089321,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.000339034,-0.640182251,0.228028191,0.216424494
1.982825735,464.5900658,-1.846161708,-1.847691472,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.002659871,-0.642704192,0.230921625,0.231135865
3.830517206,466.4362275,-1.87471923,-1.96090036,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.005138466,-0.645258134,0.234493657,0.245297663
5.791417566,468.3109467,-1.908545351,-2.069529325,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.007768925,-0.647851581,0.238724696,0.258886539
7.860946892,470.2194921,-1.947477025,-2.173397285,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.010545105,-0.650491823,0.243594349,0.27187984
10.03434418,472.1669691,-1.991344985,-2.272328959,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.013460619,-0.653185922,0.249081441,0.284255639
12.30667314,474.1583141,-2.039973951,-2.366155081,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.016508846,-0.655940707,0.25516405,0.295992762
14.67282822,476.198288,-2.093182839,-2.454712603,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.019682936,-0.658762764,0.261819525,0.307070812
17.12754082,478.2914709,-2.15078499,-2.537844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.022975822,-0.66165843,0.269024518,0.317470197
19.66538572,480.4422559,-2.05078499,-2.497844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.026380226,-0.664633781,0.256516317,0.312466421
22.16323062,482.4930409,-1.95078499,-2.457844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.029730972,-0.667470794,0.244008115,0.307462645
24.62107551,484.4438258,-1.85078499,-2.417844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.03302806,-0.670169469,0.231499914,0.302458868
27.03892041,486.2946108,-1.75078499,-2.377844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.036271489,-0.672729806,0.218991713,0.297455092
29.41676531,488.0453958,-1.65078499,-2.337844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.039461261,-0.675151806,0.206483511,0.292451316
